Date,State,Cases_Total,Cases_White,Cases_Black,Cases_Latinx,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_Latinx,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown,White_Cases_per,Black_Cases_per,Latinx_Cases_per,Asian_Cases_per,Native_Cases_per,Pacific_Islander_Cases_per,White_Deaths_per,Black_Deaths_per,Latinx_Deaths_per,Asian_Deaths_per,Native_Deaths_per,Pacific_Islander_Deaths_per
2020-10-11,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-14,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-18,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-21,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-25,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-28,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-01,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-04,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-08,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-11,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-22,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-29,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-02,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-06,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-09,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-13,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-16,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-20,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-23,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-27,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-30,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-03,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-10,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-13,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-17,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-20,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-24,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-27,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-07,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-14,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-17,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-21,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-24,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-03,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-07,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-12,AZ,3539.0,661.0,65.0,286.0,61.0,223.0,,,27.0,2216.0,,,,114.0,28.0,2.0,8.0,3.0,18.0,,,,55.0,,,,0.1867759254026561,0.018366770274088725,0.08081378920599039,0.01723650748799096,0.06301215032495056,,0.24561403508771928,0.017543859649122806,0.07017543859649122,0.02631578947368421,0.15789473684210525,
2020-04-15,AZ,3962.0,785.0,81.0,366.0,67.0,266.0,,,34.0,2363.0,,,,142.0,55.0,5.0,15.0,2.0,29.0,,,,36.0,,,,0.19813225643614335,0.0204442200908632,0.09237758707723372,0.01691065118626956,0.06713780918727916,,0.3873239436619718,0.035211267605633804,0.1056338028169014,0.014084507042253521,0.20422535211267606,
2020-04-19,AZ,4929.0,947.0,96.0,478.0,76.0,337.0,,,45.0,2950.0,478.0,1501.0,2950.0,184.0,73.0,6.0,32.0,3.0,18.0,,,,52.0,32.0,100.0,52.0,0.1921282207344289,0.019476567255021303,0.09697707445729357,0.015418949076891864,0.06837086630148104,,0.3967391304347826,0.03260869565217391,0.17391304347826086,0.016304347826086956,0.09782608695652174,
2020-04-22,AZ,5459.0,1822.0,200.0,946.0,77.0,744.0,,,86.0,1584.0,946.0,2929.0,1584.0,229.0,110.0,8.0,34.0,3.0,48.0,,,2.0,24.0,34.0,171.0,24.0,0.3337607620443305,0.03663674665689687,0.17329181168712218,0.014105147462905294,0.13628869756365636,,0.48034934497816595,0.034934497816593885,0.14847161572052403,0.013100436681222707,0.2096069868995633,
2020-04-26,AZ,6526.0,1954.0,223.0,1119.0,83.0,844.0,,,115.0,2188.0,1119.0,3219.0,2188.0,275.0,134.0,9.0,37.0,4.0,55.0,,,3.0,33.0,37.0,205.0,33.0,0.29941771376034326,0.034171008274593934,0.17146797425681887,0.012718357339871283,0.1293288384921851,,0.48727272727272725,0.03272727272727273,0.13454545454545455,0.014545454545454545,0.2,
2020-04-29,AZ,7202.0,2046.0,240.0,1207.0,91.0,931.0,,,120.0,2567.0,1207.0,3428.0,2567.0,304.0,148.0,10.0,39.0,4.0,56.0,,,4.0,43.0,39.0,222.0,43.0,0.28408775340183284,0.03332407664537628,0.16759233546237157,0.01263537906137184,0.12926964732018884,,0.4868421052631579,0.03289473684210526,0.12828947368421054,0.013157894736842105,0.18421052631578946,
2020-05-03,AZ,8640.0,2243.0,278.0,1407.0,96.0,1056.0,,,172.0,3388.0,1407.0,3845.0,3388.0,362.0,167.0,12.0,54.0,4.0,70.0,,,8.0,47.0,54.0,261.0,47.0,0.25960648148148147,0.03217592592592593,0.16284722222222223,0.011111111111111112,0.12222222222222222,,0.4613259668508287,0.03314917127071823,0.14917127071823205,0.011049723756906077,0.19337016574585636,
2020-05-06,AZ,9707.0,2388.0,301.0,1574.0,108.0,1144.0,,,195.0,3997.0,1574.0,4136.0,3997.0,426.0,195.0,13.0,65.0,5.0,80.0,,,7.0,61.0,65.0,300.0,61.0,0.24600803543834346,0.03100855053054497,0.162151025033481,0.011125991552487896,0.11785309570413104,,0.45774647887323944,0.03051643192488263,0.15258215962441316,0.011737089201877934,0.18779342723004694,
2020-05-10,AZ,11119.0,2631.0,338.0,1889.0,123.0,1278.0,,,226.0,4634.0,1889.0,4596.0,4634.0,536.0,240.0,17.0,77.0,5.0,95.0,,,7.0,95.0,77.0,364.0,95.0,0.2366219983811494,0.030398417123842073,0.16988937854123573,0.011062145876427737,0.11493839374044429,,0.44776119402985076,0.03171641791044776,0.14365671641791045,0.009328358208955223,0.17723880597014927,
2020-05-13,AZ,12176.0,2787.0,384.0,2164.0,132.0,1420.0,,,248.0,5041.0,2164.0,4971.0,5041.0,594.0,255.0,19.0,86.0,5.0,100.0,,,8.0,121.0,86.0,387.0,121.0,0.2288929040735874,0.03153745072273324,0.17772667542706966,0.010840998685939553,0.11662286465177397,,0.4292929292929293,0.03198653198653199,0.1447811447811448,0.008417508417508417,0.16835016835016836,
2020-05-17,AZ,13937.0,3044.0,437.0,2541.0,150.0,1640.0,,,282.0,5843.0,2541.0,5553.0,5843.0,680.0,287.0,22.0,106.0,8.0,116.0,,,11.0,130.0,106.0,444.0,130.0,0.21841142283131235,0.03135538494654517,0.18232044198895028,0.010762717945038388,0.11767238286575303,,0.42205882352941176,0.03235294117647059,0.15588235294117647,0.011764705882352941,0.17058823529411765,
2020-05-20,AZ,14897.0,3226.0,481.0,2797.0,164.0,1774.0,,,313.0,6142.0,2797.0,5958.0,6142.0,747.0,306.0,23.0,118.0,9.0,124.0,,,11.0,156.0,118.0,473.0,156.0,0.21655366852386387,0.0322883802107807,0.18775592401154595,0.011008927972074914,0.11908437940524938,,0.40963855421686746,0.030789825970548863,0.15796519410977242,0.012048192771084338,0.16599732262382866,
2020-05-24,AZ,16339.0,3452.0,529.0,3312.0,181.0,1929.0,,,382.0,6554.0,3312.0,6473.0,6554.0,800.0,335.0,23.0,126.0,11.0,132.0,,,12.0,161.0,126.0,513.0,161.0,0.2112736397576351,0.03237652243099333,0.20270518391578432,0.011077789338392803,0.11806108084950119,,0.41875,0.02875,0.1575,0.01375,0.165,
2020-05-27,AZ,17262.0,3548.0,555.0,3572.0,194.0,2063.0,,,400.0,6930.0,3572.0,6760.0,6930.0,831.0,341.0,23.0,131.0,11.0,136.0,,,13.0,176.0,131.0,524.0,176.0,0.20553817634109606,0.0321515467500869,0.20692851349785657,0.011238558683814159,0.11951106476653922,,0.41034897713598073,0.027677496991576414,0.15764139590854392,0.013237063778580024,0.16365824308062576,
2020-05-31,AZ,19936.0,4972.0,733.0,4715.0,207.0,2970.0,,,543.0,5796.0,4715.0,9425.0,5796.0,906.0,444.0,29.0,142.0,12.0,170.0,,,14.0,95.0,142.0,669.0,95.0,0.24939807383627607,0.03676765650080257,0.23650682182985555,0.010383226324237561,0.14897672552166935,,0.4900662251655629,0.03200883002207505,0.15673289183222958,0.013245033112582781,0.18763796909492272,
2020-06-03,AZ,22223.0,5195.0,773.0,5235.0,230.0,3143.0,,,629.0,7018.0,5235.0,9970.0,7018.0,981.0,465.0,29.0,159.0,12.0,183.0,,,17.0,116.0,159.0,706.0,116.0,0.23376681816136435,0.03478378256761013,0.23556675516356929,0.010349637762678306,0.1414300499482518,,0.4740061162079511,0.029561671763506627,0.1620795107033639,0.012232415902140673,0.18654434250764526,
2020-06-07,AZ,26889.0,5628.0,860.0,6354.0,269.0,3457.0,,,734.0,9587.0,6354.0,10948.0,9587.0,1044.0,494.0,30.0,180.0,13.0,193.0,,,18.0,116.0,180.0,748.0,116.0,0.20930492022760236,0.03198333891182268,0.23630480865781547,0.010004090892186396,0.12856558443973373,,0.4731800766283525,0.028735632183908046,0.1724137931034483,0.012452107279693486,0.18486590038314177,
2020-06-10,AZ,29852.0,5978.0,913.0,7392.0,290.0,3694.0,,,845.0,10740.0,7392.0,11720.0,10740.0,1095.0,515.0,33.0,195.0,15.0,194.0,,,20.0,123.0,195.0,777.0,123.0,0.2002545893072491,0.030584215462950558,0.2476215998928045,0.00971459198713654,0.12374380276028407,,0.4703196347031963,0.030136986301369864,0.1780821917808219,0.0136986301369863,0.1771689497716895,
2020-06-14,AZ,35691.0,6573.0,1000.0,9328.0,324.0,4019.0,,,992.0,13455.0,9328.0,12908.0,13455.0,1186.0,533.0,34.0,232.0,15.0,210.0,,,22.0,140.0,232.0,814.0,140.0,0.18416407497688492,0.028018267910677762,0.26135440307080215,0.009077918803059595,0.11260541873301393,,0.4494097807757167,0.02866779089376054,0.19561551433389546,0.012647554806070826,0.17706576728499157,
2020-06-17,AZ,40924.0,7115.0,1087.0,10518.0,351.0,4301.0,,,1048.0,16504.0,10518.0,13902.0,16504.0,1239.0,544.0,37.0,244.0,15.0,219.0,,,21.0,159.0,244.0,836.0,159.0,0.1738588603264588,0.02656143094516665,0.25701299970677355,0.008576874205844982,0.105097253445411,,0.4390637610976594,0.02986279257465698,0.19693301049233253,0.012106537530266344,0.17675544794188863,
2020-06-21,AZ,52390.0,8948.0,1378.0,13882.0,403.0,5358.0,,,1066.0,21355.0,13882.0,17153.0,21355.0,1339.0,622.0,43.0,273.0,16.0,241.0,,,23.0,121.0,273.0,945.0,121.0,0.1707959534262264,0.02630272952853598,0.2649742317236114,0.007692307692307693,0.10227142584462684,,0.46452576549663926,0.03211351755041075,0.20388349514563106,0.01194921583271098,0.17998506348020912,
2020-06-24,AZ,59974.0,9829.0,1478.0,15404.0,449.0,5641.0,,,1218.0,25955.0,15404.0,18615.0,25955.0,1463.0,654.0,45.0,305.0,17.0,268.0,,,29.0,145.0,305.0,1013.0,145.0,0.16388768466335413,0.024644012405375663,0.2568446326741588,0.0074865775169240005,0.09405742488411645,,0.4470266575529733,0.030758714969241284,0.20847573479152426,0.01161995898838004,0.18318523581681476,
2020-06-28,AZ,73908.0,11819.0,1681.0,18115.0,547.0,6132.0,,,1409.0,34205.0,18115.0,21588.0,34205.0,1588.0,691.0,46.0,339.0,17.0,283.0,,,33.0,179.0,339.0,1070.0,179.0,0.15991502949613032,0.022744493153650486,0.24510201872598367,0.007401093251068897,0.08296801428803377,,0.4351385390428212,0.028967254408060455,0.21347607052896725,0.010705289672544081,0.17821158690176322,
2020-07-01,AZ,84092.0,13169.0,1851.0,19890.0,606.0,6385.0,,,1620.0,40571.0,19890.0,23631.0,40571.0,1720.0,735.0,49.0,373.0,17.0,293.0,,,39.0,214.0,373.0,1133.0,214.0,0.15660229272701326,0.022011606335917804,0.23652666127574562,0.007206392998144889,0.07592874470817676,,0.4273255813953488,0.028488372093023257,0.21686046511627907,0.009883720930232558,0.17034883720930233,
2020-07-05,AZ,98089.0,15017.0,2088.0,22563.0,705.0,6717.0,,,1870.0,49129.0,22563.0,26397.0,49129.0,1809.0,755.0,50.0,396.0,19.0,298.0,,,38.0,253.0,396.0,1160.0,253.0,0.15309565802485497,0.021286790567749698,0.2300257929023642,0.007187350263536177,0.06847862655343616,,0.4173576561636263,0.027639579878385848,0.21890547263681592,0.010503040353786623,0.16473189607517966,
2020-07-08,AZ,108614.0,17638.0,2422.0,25635.0,804.0,7419.0,,,2006.0,52690.0,25635.0,30289.0,52690.0,1963.0,813.0,56.0,448.0,20.0,320.0,,,38.0,268.0,448.0,1247.0,268.0,0.16239158856132727,0.02229915112232309,0.23601929769642957,0.007402360653322776,0.06830611155099711,,0.4141619969434539,0.028527763627101375,0.228222109016811,0.010188487009679063,0.163015792154865,
2020-07-12,AZ,122467.0,19895.0,2709.0,28514.0,913.0,7783.0,,,2342.0,60311.0,28514.0,33642.0,60311.0,2237.0,907.0,64.0,540.0,24.0,344.0,,,42.0,316.0,540.0,1381.0,316.0,0.1624519258249161,0.022120244637330873,0.2328300685082512,0.007455069528934325,0.06355181395804584,,0.40545373267769336,0.028609745194456863,0.24139472507822976,0.010728654447921324,0.15377738042020564,
2020-07-15,AZ,131354.0,21232.0,2882.0,30361.0,968.0,8322.0,,,2508.0,65081.0,30361.0,35912.0,65081.0,2434.0,970.0,69.0,601.0,27.0,353.0,,,48.0,366.0,601.0,1467.0,366.0,0.16163953895579883,0.021940709837538257,0.23113875481523213,0.007369398724058651,0.06335551258431414,,0.3985209531635168,0.028348397699260477,0.24691865242399344,0.011092851273623664,0.14502875924404274,
2020-07-19,AZ,143624.0,23041.0,3102.0,33082.0,1056.0,8827.0,,,2780.0,71736.0,33082.0,38806.0,71736.0,2761.0,1065.0,81.0,720.0,29.0,379.0,,,51.0,436.0,720.0,1605.0,436.0,0.1604258341224308,0.021598061605302733,0.23033754804210996,0.007352531610315825,0.061459087617668356,,0.385729808040565,0.02933719666787396,0.26077508149221296,0.010503440782325244,0.13726910539659543,
2020-07-22,AZ,150609.0,24130.0,3246.0,34645.0,1096.0,9085.0,,,3034.0,75373.0,34645.0,40591.0,75373.0,2974.0,1128.0,86.0,786.0,32.0,394.0,,,53.0,495.0,786.0,1693.0,495.0,0.160216188939572,0.021552496862737285,0.23003273376757033,0.007277121553160834,0.06032176031976841,,0.3792871553463349,0.028917283120376596,0.26429051782111634,0.010759919300605245,0.1324815063887021,
2020-07-26,AZ,162014.0,25751.0,3457.0,36771.0,1188.0,9443.0,,,3524.0,81880.0,36771.0,43363.0,81880.0,3305.0,1233.0,97.0,902.0,35.0,417.0,,,54.0,567.0,902.0,1836.0,567.0,0.15894305430394903,0.0213376621773427,0.2269618674929327,0.007332699643240708,0.058285086474008416,,0.37307110438729196,0.02934947049924357,0.2729198184568835,0.01059001512859304,0.12617246596066567,
2020-07-29,AZ,168273.0,29227.0,3822.0,38887.0,1309.0,9631.0,,,3978.0,81419.0,38887.0,47967.0,81419.0,3454.0,1372.0,104.0,946.0,42.0,430.0,,,57.0,503.0,946.0,2005.0,503.0,0.1736879951031954,0.02271309122675652,0.23109470919279979,0.007779025749823204,0.05723437509285506,,0.39722061378112333,0.030110017371163866,0.27388535031847133,0.012159814707585408,0.12449334105385061,
2020-08-02,AZ,178467.0,30884.0,4077.0,42409.0,1406.0,9946.0,,,4169.0,85576.0,42409.0,50482.0,85576.0,3765.0,1487.0,117.0,1049.0,47.0,453.0,,,66.0,546.0,1049.0,2170.0,546.0,0.17305160057601685,0.022844559498394663,0.23762936565303389,0.007878207175556266,0.055730191015705983,,0.3949535192563081,0.031075697211155377,0.2786188579017264,0.01248339973439575,0.12031872509960159,
2020-08-05,AZ,182203.0,32128.0,4282.0,44377.0,1493.0,10099.0,,,4328.0,85496.0,44377.0,52330.0,85496.0,3932.0,1538.0,121.0,1106.0,48.0,472.0,,,67.0,580.0,1106.0,2246.0,580.0,0.17633079587054,0.023501259584090273,0.2435580094729505,0.008194157066568607,0.055427188355844856,,0.39114954221770093,0.030773143438453714,0.2812817904374364,0.012207527975584944,0.12004069175991862,
2020-08-09,AZ,186923.0,33934.0,4539.0,47028.0,1599.0,10289.0,,,4593.0,84941.0,47028.0,54954.0,84941.0,4150.0,1631.0,127.0,1189.0,49.0,481.0,,,70.0,603.0,1189.0,2358.0,603.0,0.18153999240328905,0.02428272604227409,0.25159022699186295,0.008554324507952472,0.05504405557368542,,0.3930120481927711,0.030602409638554217,0.28650602409638554,0.011807228915662651,0.11590361445783133,
2020-08-12,AZ,189443.0,34756.0,4700.0,48359.0,1628.0,10421.0,,,4725.0,84854.0,48359.0,56230.0,84854.0,4347.0,1717.0,135.0,1259.0,49.0,488.0,,,71.0,628.0,1259.0,2460.0,628.0,0.18346415544517347,0.024809573328125084,0.25526939501591506,0.008593613910252687,0.05500863056433861,,0.3949850471589602,0.031055900621118012,0.28962502875546353,0.011272141706924315,0.112261329652634,
2020-08-16,AZ,193537.0,35705.0,4811.0,49819.0,1679.0,10583.0,,,4901.0,86039.0,49819.0,57679.0,86039.0,4506.0,1788.0,140.0,1327.0,51.0,497.0,,,72.0,631.0,1327.0,2548.0,631.0,0.18448668730010281,0.024858295829737982,0.257413311149806,0.008675343732722942,0.054682050460635435,,0.3968042609853529,0.031069684864624945,0.29449622725255215,0.011318242343541944,0.11029738126941856,
2020-08-19,AZ,195557.0,36148.0,4918.0,50741.0,1709.0,10686.0,,,5006.0,86349.0,50741.0,58467.0,86349.0,4634.0,1845.0,142.0,1378.0,51.0,506.0,,,75.0,637.0,1378.0,2619.0,637.0,0.1848463619302812,0.02514867787908385,0.25946910619410196,0.008739139994988673,0.05464391456199471,,0.39814415192058694,0.030643072939145446,0.29736728528269313,0.0110056107034959,0.10919292188174363,
2020-08-23,AZ,198103.0,45359.0,5828.0,58740.0,1762.0,11641.0,,,5793.0,68980.0,58740.0,70383.0,68980.0,4771.0,1845.0,146.0,1427.0,52.0,522.0,,,82.0,569.0,1427.0,2775.0,569.0,0.2289667496201471,0.029419039590516043,0.2965124203066082,0.008894363033371528,0.05876236099402836,,0.38671138126179,0.03060155103751834,0.2990987214420457,0.010899182561307902,0.10941102494236009,
2020-08-26,AZ,199459.0,45650.0,5883.0,59286.0,1789.0,11715.0,,,5855.0,69281.0,59286.0,70892.0,69281.0,4896.0,1845.0,149.0,1479.0,55.0,531.0,,,83.0,586.0,1479.0,2831.0,586.0,0.22886909089085977,0.029494783389067428,0.2972340180187407,0.008969261853313213,0.05873387513223269,,0.37683823529411764,0.030433006535947712,0.3020833333333333,0.011233660130718954,0.10845588235294118,
2020-08-30,AZ,201661.0,46718.0,6016.0,60796.0,1834.0,11917.0,,,5929.0,68451.0,60796.0,72414.0,68451.0,5030.0,1845.0,157.0,1514.0,56.0,541.0,,,83.0,592.0,1514.0,2924.0,592.0,0.23166601375575843,0.02983224322005742,0.3014762398282266,0.009094470423135857,0.059094222482284624,,0.3667992047713718,0.03121272365805169,0.30099403578528827,0.011133200795228629,0.10755467196819085,
2020-09-02,AZ,202861.0,46989.0,6074.0,61219.0,1857.0,11972.0,,,5999.0,68751.0,61219.0,72891.0,68751.0,5065.0,1845.0,156.0,1526.0,57.0,542.0,,,83.0,597.0,1526.0,2942.0,597.0,0.23163151123182868,0.029941684207412958,0.30177806478327523,0.009154051296207747,0.05901577927743627,,0.36426456071076013,0.030799605133267523,0.3012833168805528,0.01125370187561698,0.10700888450148074,
2020-09-06,AZ,205766.0,47941.0,6169.0,62127.0,1914.0,12056.0,,,6113.0,69446.0,62127.0,74193.0,69446.0,5221.0,1845.0,162.0,1585.0,59.0,549.0,,,85.0,604.0,1585.0,3032.0,604.0,0.23298795719409426,0.029980657640232108,0.301930348065278,0.009301828290388111,0.05859082647278948,,0.3533805784332503,0.031028538594139055,0.30358168933154567,0.011300517142309903,0.10515226968013791,
2020-09-09,AZ,206541.0,48295.0,6181.0,62364.0,1938.0,12105.0,,,6170.0,69488.0,62364.0,74689.0,69488.0,5251.0,1845.0,163.0,1595.0,60.0,554.0,,,85.0,599.0,1595.0,3057.0,599.0,0.23382766617765965,0.02992626161391685,0.3019448922974131,0.009383124900140892,0.058608218223016255,,0.351361645400876,0.03104170634164921,0.3037516663492668,0.011426394972386213,0.10550371357836602,
2020-09-13,AZ,208512.0,49863.0,6302.0,63363.0,1991.0,12370.0,,,6339.0,68284.0,63363.0,76865.0,68284.0,5322.0,1845.0,167.0,1630.0,61.0,562.0,,,89.0,594.0,1630.0,3098.0,594.0,0.23913731583793738,0.030223680171884593,0.30388179097605894,0.009548611111111112,0.05932512277470841,,0.34667418263810595,0.03137918075911311,0.30627583615182263,0.011461856444945509,0.10559939872228485,
2020-09-16,AZ,209907.0,50386.0,6366.0,63752.0,2047.0,12442.0,,,6848.0,68066.0,63752.0,78089.0,68066.0,5371.0,1845.0,169.0,1639.0,62.0,566.0,,,89.0,603.0,1639.0,3129.0,603.0,0.2400396366009709,0.030327716560190943,0.3037154549395685,0.009751937762914052,0.05927386890384789,,0.3435114503816794,0.031465276484825916,0.30515732638242415,0.011543474213368089,0.10538074846397319,
2020-09-20,AZ,214018.0,52313.0,6481.0,65389.0,2152.0,12543.0,,,6932.0,68208.0,65389.0,80421.0,68208.0,5476.0,1845.0,170.0,1675.0,64.0,577.0,,,90.0,613.0,1675.0,3188.0,613.0,0.2444327112672766,0.030282499602837146,0.30553037594968646,0.010055228999429955,0.05860721995346186,,0.3369247626004383,0.0310445580715851,0.3058802045288532,0.01168736303871439,0.10536888239590943,
2020-09-23,AZ,215284.0,52874.0,6509.0,65732.0,2180.0,12602.0,,,7014.0,68373.0,65732.0,81179.0,68373.0,5525.0,1845.0,174.0,1681.0,64.0,579.0,,,90.0,624.0,1681.0,3220.0,624.0,0.2456011593987477,0.030234480964679216,0.30532691700265696,0.010126158934244997,0.05853663068319057,,0.3339366515837104,0.03149321266968326,0.30425339366515836,0.011583710407239819,0.10479638009049774,
2020-09-27,AZ,217237.0,53792.0,6596.0,66396.0,2230.0,12669.0,,,7052.0,68502.0,66396.0,82339.0,68502.0,5623.0,1845.0,177.0,1710.0,66.0,594.0,,,94.0,629.0,1710.0,3284.0,629.0,0.24761895993776384,0.030363151765122883,0.30563854223728004,0.010265286300215894,0.05831879468046419,,0.32811666370264986,0.03147785879423795,0.30410812733416326,0.01173750666903788,0.10563756002134092,
2020-09-30,AZ,218507.0,54253.0,6652.0,66875.0,2258.0,12734.0,,,7096.0,68639.0,66875.0,82993.0,68639.0,5650.0,2366.0,179.0,1716.0,66.0,595.0,,,96.0,632.0,1716.0,3302.0,632.0,0.24828952848192506,0.03044296063741665,0.30605426828431126,0.010333765051005231,0.05827730919375581,,0.41876106194690266,0.03168141592920354,0.303716814159292,0.01168141592920354,0.10530973451327434,
2020-10-04,AZ,220754.0,55399.0,6761.0,67738.0,2312.0,12893.0,,,7195.0,68456.0,67738.0,84560.0,68456.0,5706.0,2398.0,180.0,1728.0,66.0,599.0,,,95.0,640.0,1728.0,3338.0,640.0,0.2509535501055474,0.030626851608577876,0.3068483470288194,0.010473196408672097,0.058404377723619956,,0.42025937609533826,0.031545741324921134,0.3028391167192429,0.011566771819137749,0.10497721696459866,
2020-10-07,AZ,222538.0,55918.0,6815.0,68182.0,2356.0,12962.0,,,7287.0,69018.0,68182.0,85338.0,69018.0,5733.0,2410.0,181.0,1738.0,66.0,601.0,,,95.0,642.0,1738.0,3353.0,642.0,0.25127393973164136,0.030623983319702702,0.3063836288633851,0.01058695593561549,0.05824623210417996,,0.4203732775161347,0.03157160300017443,0.30315716030001744,0.011512297226582941,0.10483167626024768,
2020-10-11,AZ,225575.0,57862.0,6962.0,69518.0,2430.0,13217.0,,,7500.0,68086.0,69518.0,87971.0,68086.0,5759.0,2429.0,180.0,1747.0,66.0,607.0,,,96.0,634.0,1747.0,3378.0,634.0,0.2565089216446858,0.030863349218663415,0.3081813144187077,0.010772470353540951,0.05859248586944475,,0.4217746136482028,0.031255426289286334,0.30335127626324015,0.011460322972738322,0.10540024309776003,
2020-10-14,AZ,227635.0,58331.0,7010.0,69870.0,2448.0,13283.0,,,7625.0,69068.0,69870.0,88697.0,69068.0,5772.0,2436.0,180.0,1751.0,66.0,608.0,,,96.0,635.0,1751.0,3386.0,635.0,0.2562479407823929,0.030794912908823337,0.3069387396489995,0.010754058031497793,0.05835218661453643,,0.42203742203742206,0.031185031185031187,0.30336105336105335,0.011434511434511435,0.10533610533610534,
2020-10-18,AZ,231149.0,60107.0,7158.0,71227.0,2527.0,13632.0,,,7805.0,68693.0,71227.0,91229.0,68693.0,5827.0,2467.0,180.0,1761.0,66.0,616.0,,,98.0,639.0,1761.0,3427.0,639.0,0.2600357345262147,0.0309670385768487,0.30814323228739904,0.010932342341952594,0.058974946895725265,,0.42337394885876095,0.030890681311137806,0.3022138321606315,0.011326583147417196,0.1057147760425605,
2020-10-21,AZ,233912.0,60891.0,7246.0,71976.0,2577.0,13745.0,,,7942.0,69535.0,71976.0,92401.0,69535.0,5854.0,2478.0,182.0,1768.0,66.0,620.0,,,100.0,640.0,1768.0,3446.0,640.0,0.26031584527514623,0.030977461609494168,0.3077054618831013,0.011016963644447484,0.05876141454906118,,0.42330030748206354,0.031089853091902972,0.3020157157499146,0.011274342330030749,0.1059104885548343,
